56471,2025-05-22,2025-05-28,"CINESERCLA TEIXEIRA DE FREITAS",12,2,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56474,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,3,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56477,2025-05-22,2025-05-28,"CINESERCLA OSASCO",14,4,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cineosasco?&filme=
56480,2025-05-22,2025-05-28,"CINESERCLA LINHARES",15,1,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56483,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,4,2D,DUBLADO,16:50:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6143,978,1164,http://ingressoplus.com.br/sercla/avenida?&filme=
56204,2025-05-22,2025-05-28,"CINESERCLA NORTE",1,1,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenorte?&filme=
56405,2025-05-22,2025-05-28,"CINESERCLA NORTE",1,2,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenorte?&filme=
56449,2025-05-22,2025-05-28,"CINESERCLA NORTE",1,3,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenorte?&filme=
56504,2025-05-22,2025-05-28,"CINESERCLA NORTE",1,4,2D,DUBLADO,14:35:00,16:40:00,18:45:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenorte?&filme=
56205,2025-05-22,2025-05-28,"CINESERCLA BIG",2,1,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinebig?&filme=
56406,2025-05-22,2025-05-28,"CINESERCLA BIG",2,5,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinebig?&filme=
